ID,SMILES,Canonical SMILES,Sweet
1623,CC(C)C[C@H](N)C(=O)O,N[C@H](C(=O)O)CC(C)C,False
1624,Oc1ccccc1C2=CC(=O)c3c(O)cccc3O2,Oc1ccccc1c1cc(=O)c2c(o1)cccc2O,False
1625,CCOC(=O)N1C=CN(C)C1=S,CCOC(=O)n1ccn(c1=S)C,False
1626,[Fe+2].[O-]S(=O)(=O)[O-].c1cnc2c(c1)ccc3cccnc23.c4cnc5c(c4)ccc6cccnc56.c7cnc8c(c7)ccc9cccnc89,c1ccc2c(n1)c1ncccc1cc2.c1ccc2c(n1)c1ncccc1cc2.c1ccc2c(n1)c1ncccc1cc2.[O-]S(=O)(=O)[O-].[Fe+2],False
1627,Cl.CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,False
1628,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4=C5C=C(OC)C(=O)C=C5CCN4,CCC1CN2CCc3c(C2CC1CC1=C2C=C(OC)C(=O)C=C2CCN1)cc(c(c3)OC)OC,False
1629,CCN(CC)C(=O)c1ccc[n+](C)c1.CC2(C)C3CCC2(C)C(=O)C3S(=O)(=O)[O-],O=C1C(C2C(C1(C)CC2)(C)C)S(=O)(=O)[O-].CCN(C(=O)c1ccc[n+](c1)C)CC,False
1630,CC(=CCc1c(O)cc(O)c2C(=O)CC(Oc12)c3ccc(O)cc3)C,CC(=CCc1c(O)cc(c2c1OC(CC2=O)c1ccc(cc1)O)O)C,False
1631,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3O,Oc1ccc(c(c1)O)c1oc2cc(O)cc(c2c(=O)c1O)O,False
1632,Cl.CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,CC(CCc1ccccc1)NCC(c1ccc(c(c1)C(=O)N)O)O.Cl,False
1633,OC1=C(Oc2cc(O)c(O)c(O)c2C1=O)c3ccc(O)c(O)c3,Oc1ccc(cc1O)c1oc2cc(O)c(c(c2c(=O)c1O)O)O,False
1634,[Na+].CCC1(CC)C(=O)NC(=NC1=O)[O-],CCC1(CC)C(=O)NC(=NC1=O)[O-].[Na+],False
1635,NC(=S)NCC=C,NC(=S)NCC=C,False
1636,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C,False
1637,Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccccc3,Oc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccccc1,False
1638,Cl.C(C1=NCCN1)c2ccccc2,c1ccc(cc1)CC1=NCCN1.Cl,False
1639,CNC(=S)N,CNC(=S)N,False
1640,[O-][N+](=O)c1cccc2ccccc12,[O-][N+](=O)c1cccc2c1cccc2,False
1641,CC(C)CC(=O)OCC=C(/C)CCC=C(C)C,CC(CC(=O)OCC=C(CCC=C(C)C)C)C,False
1642,OC(=O)c1ccccc1OC(=O)c1ccccc1O,Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,False
1643,Cl.Cl.OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,False
1644,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)CC(=O)C13,OCC1OC(OC2OC=C(C3C2C(C)CC3=O)C(=O)OC)C(C(C1O)O)O,False
1645,CC12CCC(C1)C(C)(C)C2=O,O=C1C2(C)CCC(C1(C)C)C2,False
1646,CC1C2CCC3(C)C=CC(=O)C(=C3C2OC1=O)C,CC1C(=O)OC2C1CCC1(C2=C(C)C(=O)C=C1)C,False
1647,CCOc1ccc2nccc(C(O)C3CC4CCN3CC4CC)c2c1,CCOc1ccc2c(c1)c(ccn2)C(C1CC2CCN1CC2CC)O,False
1648,NC(=NC(=Nc1ccccc1)N)N,NC(=Nc1ccccc1)N=C(N)N,False
1649,NC(=N/C(=N/CCCCCCN=C(/N)N=C(/N)Nc1ccc(Cl)cc1)/N)Nc2ccc(Cl)cc2,NC(=NCCCCCC/N=C(/N=C(Nc1ccc(cc1)Cl)N)\N)N=C(Nc1ccc(cc1)Cl)N,False
1650,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,False
1651,COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,COc1ccc(cc1)c1coc2c(c1=O)ccc(c2)O,False
1652,Cl.O=C(Nc1ccccc1)OCC(CN2CCCCC2)OC(=O)Nc3ccccc3,O=C(Nc1ccccc1)OCC(OC(=O)Nc1ccccc1)CN1CCCCC1.Cl,False
1653,CC1=C/[C@@H](O)[C@H]2[C@H](CC(=C)[C@@H](O)CC1)OC(=O)C2=C,CC1=C[C@@H](O)[C@H]2[C@H](CC(=C)[C@H](CC1)O)OC(=O)C2=C,False
1654,O.Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,CCCC1CN(C(C1)C(=O)NC(C1OC(SC)C(C(C1O)O)O)C(O)C)C.O.Cl,False
1655,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(O)c(O)c3,Oc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O,False
1656,CC(=O)Nc1ccc(C=N/NC(=S)N)cc1,CC(=O)Nc1ccc(cc1)C=NNC(=S)N,False
1657,CCCCCCCCCC(=O)OCC(O)CO,CCCCCCCCCC(=O)OCC(CO)O,False
1658,CC(=O)O[C@H]1CC(=O)OC(C)(C)[C@@H]2CC(=O)[C@]3(C)[C@H](CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)c6cocc6)[C@@]12C,CC(=O)O[C@H]1CC(=O)OC([C@H]2[C@@]1(C)[C@H]1CC[C@@]3([C@]4([C@@]1(C(=O)C2)C)O[C@@H]4C(=O)O[C@H]3c1ccoc1)C)(C)C,False
1659,CCC12CCCN(CCc3c(CC1)[nH]c4ccccc34)C2,CCC12CCCN(C2)CCc2c(CC1)[nH]c1c2cccc1,False
1660,COc1ccc2C=CC(=O)Oc2c1CC3OC3(C)C,COc1ccc2c(c1CC1OC1(C)C)oc(=O)cc2,False
1661,OC(=O)c1cc(Cc2ccc(O)c(c2)C(=O)O)ccc1O,OC(=O)c1cc(ccc1O)Cc1ccc(c(c1)C(=O)O)O,False
1662,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O,CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,False
1663,O.O.O.O.O.OS(=O)(=O)O.C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,C1CC[C@@H]2N(C1)C[C@H]1C[C@@H]2CN2[C@@H]1CCCC2.OS(=O)(=O)O.O.O.O.O.O,False
1664,O([H])C([C@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C([C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N([H])[H])=O)=O,N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)Cc1ccccc1,False
1665,CCN1CC2(CO)CCC(OC)C34C5CC6C(CC(O)(C5C6OC)C(O)(C(OC)C23)C14)OC,COC1CC2(O)C3C(C1CC3C13C4C2(O)C(OC)C1C(CN4CC)(CO)CCC3OC)OC,False
1666,O=C(C=Cc1ccccc1)c2ccccc2,O=C(c1ccccc1)C=Cc1ccccc1,False
1667,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,COC(=O)[C@H]1[C@@H](O)CC[C@@H]2[C@@H]1C[C@@H]1N(C2)CCc2c1[nH]c1c2cccc1,False
1668,[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,O=C(OCC[N+](C)(C)C)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],False
1669,COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,COC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,False
1670,CC1CCCC(C)N1,CC1CCCC(N1)C,False
1671,O([H])C([C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N([H])C(C([H])([H])N([H])[H])=O)=O,NCC(=O)N[C@H](C(=O)O)Cc1ccccc1,False
1672,[Na+].O=C1NC(C(=O)[N-]1)(c2ccccc2)c3ccccc3,O=C1[N-]C(=O)NC1(c1ccccc1)c1ccccc1.[Na+],False
1673,Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,Oc1ccc(cc1)CCC(=O)c1c(O)cc(cc1O)O,False
1674,COc1ccc(O)cc1,COc1ccc(cc1)O,False
1675,OCC=Cc1ccccc1,OCC=Cc1ccccc1,False
1676,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,CCC(S(=O)(=O)CC)(S(=O)(=O)CC)C,False
1677,Cc1c(Cl)cccc1Nc2ncccc2C(=O)O,OC(=O)c1cccnc1Nc1cccc(c1C)Cl,False
1678,CCOC(=O)c1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1C(=O)OCC,False
1679,Cl.OCCN1CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23,OCCN1CCN(CC1)C(=O)Cn1c(=O)sc2c1cc(Cl)cc2.Cl,False
1680,Cl.CCOC(=O)C1(CCN(C)CC1)c2ccccc2,CCOC(=O)C1(CCN(CC1)C)c1ccccc1.Cl,False
1681,OC1=Cc2c(O)cc(O)cc2[O]=C1c3ccc(O)cc3,Oc1ccc(cc1)C1=[O]c2cc(O)cc(c2C=C1O)O,False
1682,CC1(C(=O)NC(=O)NC1=O)c2ccccc2,O=C1NC(=O)NC(=O)C1(C)c1ccccc1,False
1683,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3cc(O)c(O)c(O)c3,Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1cc(O)c(c(c1)O)O,False
1684,[O-][N+](=O)c1ccc2C(=O)NS(=O)(=O)c2c1,[O-][N+](=O)c1ccc2c(c1)S(=O)(=O)NC2=O,False
1685,CCN(CC)CCCN1C(=O)c2ccccc2S1(=O)=O,CCN(CCCN1C(=O)c2c(S1(=O)=O)cccc2)CC,False
1686,Cl.Cl.CCN(CC)CC(O)CNc1c2ccc(Cl)cc2nc3ccc(OC)cc13,CCN(CC(CNc1c2cc(OC)ccc2nc2c1ccc(c2)Cl)O)CC.Cl.Cl,False
1687,COc1ccc(cc1)C2=CC(=O)c3c(OC)cc(OC)cc3O2,COc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2OC)OC,False
1688,[Na].CCC=C(/C)C1(CC)C(=O)NC(=O)NC1=O,CCC=C(C1(CC)C(=O)NC(=O)NC1=O)C.[Na],False
1689,CCCCN1C(=O)c2ccc(cc2S1(=O)=O)[N+](=O)[O-],CCCCN1C(=O)c2c(S1(=O)=O)cc(cc2)[N+](=O)[O-],False
1690,[Na].Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccc(cc1)S(=O)(=O)Nc1nccc(n1)C.[Na],False
1691,NC(=N)c1ccc(OCCCOc2ccc(cc2)C(=N)N)cc1.OCCS(=O)(=O)O.OCCS(=O)(=O)O,NC(=N)c1ccc(cc1)OCCCOc1ccc(cc1)C(=N)N.OCCS(=O)(=O)O.OCCS(=O)(=O)O,False
1692,NC(=O)c1ccccc1O,NC(=O)c1ccccc1O,False
1693,O.O.[Cl-].[Cl-].[Ba+2],O.O.[Cl-].[Cl-].[Ba+2],False
1694,CC1=C/[C@H]2OC(=O)C(=C)[C@@H]2CCC(=C)[C@H](O)CC1,CC1=C[C@H]2OC(=O)C(=C)[C@@H]2CCC(=C)[C@@H](CC1)O,False
1695,Oc1cc(O)c2C(=O)CC(Oc2c1)c3ccc(O)c(O)c3,Oc1cc2OC(CC(=O)c2c(c1)O)c1ccc(c(c1)O)O,False
1696,OCC1OC(Oc2cc(O)c3C(=O)CC(Oc3c2)c4ccc(O)cc4)C(O)C(O)C1O,OCC1OC(Oc2cc3OC(CC(=O)c3c(c2)O)c2ccc(cc2)O)C(C(C1O)O)O,False
1697,CC(C)C1(CC(=C)Br)C(=O)NC(=O)N(C)C1=O,BrC(=C)CC1(C(C)C)C(=O)NC(=O)N(C1=O)C,False
1698,CCC(=O)OCC=C(/C)CCC=C(C)C,CCC(=O)OCC=C(CCC=C(C)C)C,False
1699,Cl.CCCCNc1ccc(cc1)C(=O)OCCN(C)C,CCCCNc1ccc(cc1)C(=O)OCCN(C)C.Cl,False
1700,O=C1C=C(Oc2ccccc12)c3ccccc3,O=c1cc(oc2c1cccc2)c1ccccc1,False
1701,[Ca+2].CCC1(C(=O)NC(=NC1=O)[O-])c2ccccc2.CCC3(C(=O)NC(=NC3=O)[O-])c4ccccc4,CCC1(C(=O)NC(=NC1=O)[O-])c1ccccc1.CCC1(C(=O)NC(=NC1=O)[O-])c1ccccc1.[Ca+2],False
1702,OC(=O)c1ccc(c(c1)[N+](=O)[O-])[N+](=O)[O-],[O-][N+](=O)c1cc(ccc1[N+](=O)[O-])C(=O)O,False
1703,COc1cc2CCN(C)C3Cc4ccc(OC)c(c4)c5cc(CC6N(C)CCc7cc8Oc1c(Oc8cc67)c23)ccc5O,COc1cc2CCN(C3c2c2c1Oc1cc4CCN(C(c4cc1O2)Cc1cc(c2cc(C3)ccc2OC)c(O)cc1)C)C,False
1704,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,COc1ccc(nn1)NS(=O)(=O)c1ccc(cc1)N,False
1705,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,O[C@@H]1CC[C@]2([C@@H](C1)C[C@@H]([C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)O)C,False
1706,Cc1cccn2c(=O)c(cnc12)c1nn[nH]n1,Cc1cccn2c1ncc(c2=O)c1n[nH]nn1,False
1707,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2,COc1cc(ccc1OC)c1cc(=O)c2c(o1)c(OC)c(c(c2OC)OC)OC,False
1708,Oc1cc(O)c(C(=O)C=Cc2ccc(O)c(O)c2)c(O)c1,Oc1cc(O)c(c(c1)O)C(=O)C=Cc1ccc(c(c1)O)O,False
1709,CC(=O)O[C@H]1C[C@]2(O)C3CC[C@@H]4C[C@H](CC[C@]4(C)C3CC[C@]2(C)[C@H]1C5=CC(=O)OC=C5)OC(=O)CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O,O=C(NC(C(=O)O)CCCN=C(N)N)CCCCCCC(=O)O[C@H]1CC[C@]2([C@@H](C1)CCC1C2CC[C@]2([C@]1(O)C[C@@H]([C@@H]2c1ccoc(=O)c1)OC(=O)C)C)C,False
1710,CC1=CC[C@]23O[C@@]2(C)CC[C@@H]4[C@H](OC(=O)C4=C)[C@H]13,CC1=CC[C@]23[C@@H]1[C@H]1OC(=O)C(=C)[C@@H]1CC[C@@]3(O2)C,False
1711,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,False
1712,Cl.CCNCC(O)c1cccc(O)c1,CCNCC(c1cccc(c1)O)O.Cl,False
1713,[K+].OC[C@H]1O[C@@H](SC(=NOS(=O)(=O)[O-])CC=C)[C@H](O)[C@@H](O)[C@@H]1O,C=CCC(=NOS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O.[K+],False
1714,CC(C)C1(CC(=C)Br)C(=O)NC(=O)NC1=O,CC(C1(CC(=C)Br)C(=O)NC(=O)NC1=O)C,False
1715,[Cl-].[Cl-].CC[NH+](CC)CCCC(C)[NH2+]c1c2ccc(Cl)cc2nc3ccc(OC)cc13,CC[NH+](CCCC([NH2+]c1c2cc(OC)ccc2nc2c1ccc(c2)Cl)C)CC.[Cl-].[Cl-],False
1716,COc1ccccc1OCC(O)CO,OCC(COc1ccccc1OC)O,False
1717,Cl.CNCC(O)c1cccc(O)c1,CNCC(c1cccc(c1)O)O.Cl,False
1718,CC(C(O)c1ccccc1)N(C)CC=C/c2ccccc2,CN(C(C(c1ccccc1)O)C)CC=Cc1ccccc1,False
1719,CC(=CCN=C(N)N)C,CC(=CCN=C(N)N)C,False
1720,CC(=O)c1cnccn1,CC(=O)c1cnccn1,False
1721,CC(C)C(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,CC(=CCC(=O)[C@]1(O)C(=C(C(=O)[C@H]1CC=C(C)C)C(=O)C(C)C)O)C,False
1722,CC(=O)NC(=S)N,CC(=O)NC(=S)N,False
1723,CN(C)CCOC(c1ccccc1)c2ccccc2,CN(CCOC(c1ccccc1)c1ccccc1)C,False
1724,[Na+].CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I,[O-]C(=O)CCc1c(I)cc(c(c1I)N=CN(C)C)I.[Na+],False
1725,C#N,C#N,False
1726,COc1ccc2C[C@@H]3[C@H]4CCCC[C@]4(CCN3C)c2c1,COc1ccc2c(c1)[C@]13CCCC[C@@H]3[C@@H](C2)N(CC1)C,False
1727,CCCC(CCC)C(=O)N,CCCC(C(=O)N)CCC,False
1728,CC(C)c1ccc(C=NO)cc1,CC(c1ccc(cc1)C=NO)C,False
1729,CC(I)C1OCC(CO)O1,OCC1COC(O1)C(I)C,False
1730,Oc1cccc2OC(=CC(=O)c12)c3ccccc3,Oc1cccc2c1c(=O)cc(o2)c1ccccc1,False
1731,[Cl-].[K+],[Cl-].[K+],False
1732,OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,OCC1OC(OC(=O)c2cc(O)c(c(c2)O)O)C(C(C1O)O)O,False
1733,Cl.COc1ccc2nccc(C(=O)CCC3CCNCC3C=C)c2c1,C=CC1CNCCC1CCC(=O)c1ccnc2c1cc(OC)cc2.Cl,False
1734,CCN(CCCc1ccccc1)CCCc2ccccc2.OC(=O)CC(O)(CC(=O)O)C(=O)O,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCCc1ccccc1)CCCc1ccccc1,False
1735,COc1cc2C(=O)C(=COc2cc1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4ccc(O)cc4,OC[C@H]1O[C@@H](Oc2cc3occ(c(=O)c3cc2OC)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O,False
1736,COc1c(O)cc2OC(=CC(=O)c2c1O)c3ccc(O)c(O)c3,COc1c(O)cc2c(c1O)c(=O)cc(o2)c1ccc(c(c1)O)O,False
1737,COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,COc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O,False
1738,Oc1:c:c:c(:c:c:1)C2COc3:c:c(O):c:c:c:3C2,Oc1ccc(cc1)C1COc2c(C1)ccc(c2)O,False
1739,Cl.CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)O.Cl,False
1740,CC1(C)OC2COC3(COS(=O)(=O)N)OC(C)(C)OC3C2O1,NS(=O)(=O)OCC12OCC3C(C2OC(O1)(C)C)OC(O3)(C)C,False
1741,[Mg+2].[Br-].[Br-],[Mg+2].[Br-].[Br-],False
1742,COc1ccc2CC3N(C)CCC4(CC(O)CCC34O)c2c1OC,COc1c(OC)ccc2c1C13CCN(C(C2)C3(O)CCC(C1)O)C,False
1743,OC1=C(Oc2c(O)c(O)cc(O)c2C1=O)c3ccc(O)cc3,Oc1ccc(cc1)c1oc2c(O)c(O)cc(c2c(=O)c1O)O,False
1744,Cl.COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OC)cc2)O.Cl,False
1745,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,False
1746,CC=C1/CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3C2C(OC1=O)CC3,False
1747,Cl.Cl.COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4C1C(C)C,COCC(=O)OC1(CCN(CCCc2nc3c([nH]2)cccc3)C)CCc2c(C1C(C)C)ccc(c2)F.Cl.Cl,False
1748,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@@H]1N(C)CCc2c1c(OC)c1c(c2)OCO1,False
1749,CC(=C)C1[C@H]2C[C@@]3(C)[C@](O)([C@@H]4O[C@@H]4[C@@]35CO5)[C@@H]1C(=O)O2,O=C1O[C@H]2C([C@@H]1[C@@]1(O)[C@@H]3O[C@@H]3[C@]3([C@]1(C2)C)CO3)C(=C)C,False
1750,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC(C)C(=O)C=C/C1(C)O,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC(C(=O)C=CC1(C)O)C)C,False
1751,O.O.Cl.Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC.O.O.Cl.Cl,False
1752,[Na+].Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)Cn4cnnn4)C3=O)C(=O)[O-])s1,O=C(NC1C(=O)N2C1SCC(=C2C(=O)[O-])CSc1nnc(s1)C)Cn1cnnn1.[Na+],False
1753,Cl.CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CCN(CCOC(=O)C1(CCCCC1)C1CCCCC1)CC.Cl,False
1754,[Ca+2].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-],OCC(C(C(=O)NCCC(=O)[O-])O)(C)C.OCC(C(C(=O)NCCC(=O)[O-])O)(C)C.[Ca+2],False
1755,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C(=COc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)occ(c3=O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O,False
1756,OCC1OC(Oc2:c:c:c:c:c:2)C(O)[C@@H](O)[C@@H]1O,OCC1OC(Oc2ccccc2)C([C@H]([C@@H]1O)O)O,False
1757,Oc1cccc(C=CC(=O)c2ccccc2O)c1,Oc1cccc(c1)C=CC(=O)c1ccccc1O,False
1758,Oc1ccc2C(=O)C(=Cc3ccc(O)c(O)c3)Oc2c1,Oc1ccc2c(c1)OC(=Cc1ccc(c(c1)O)O)C2=O,False
1759,Cl.[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,OCCc1sc[n+](c1C)Cc1cnc(nc1N)C.Cl.[Cl-],False
1760,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Nc1ccc(cc1)S(=O)(=O)Nc1onc(c1C)C,False
1761,C1CCc2nnnn2CC1,C1CCn2c(CC1)nnn2,False
1762,O.CC(C)(O)C1CCC(C)(O)CC1,CC1(O)CCC(CC1)C(O)(C)C.O,False
1763,CC(C)C(C=O)c1ccccc1,O=CC(c1ccccc1)C(C)C,False
1764,COc1ccc2OC(=CC(=O)c2c1)c3ccc(O)cc3,COc1ccc2c(c1)c(=O)cc(o2)c1ccc(cc1)O,False
1765,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,False
1766,CNC1C(O)C(O)C(CO)OC1OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O,OCC1OC(OC2C(OC3C(O)C(O)C(C(C3N=C(N)N)O)N=C(N)N)OC(C2(O)C=O)C)C(C(C1O)O)NC,False
1767,[Cl-].Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C,Cc1cc(OCCOCC[N+](Cc2ccccc2)(C)C)ccc1C(CC(C)(C)C)(C)C.[Cl-],False
1768,Oc1ccc(cc1)C2=COc3c(O)c(O)ccc3C2=O,Oc1ccc(cc1)c1coc2c(c1=O)ccc(c2O)O,False
1769,Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c3ccccc3,CCOC(c1ccccc1)CN1CCN(CC1)CC(C(=O)c1ccccc1)C.Cl.Cl,False
1770,CCCCN(CCCC)CCN1C(=O)c2ccccc2S1(=O)=O,CCCCN(CCN1C(=O)c2c(S1(=O)=O)cccc2)CCCC,False
1771,Oc1ccc(cc1)C2=CC(=O)c3ccccc3O2,Oc1ccc(cc1)c1cc(=O)c2c(o1)cccc2,False
1772,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,False
1773,CCC(CO)NC(=O)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34.OC(=O)C=C/C(=O)O,OC(=O)C=CC(=O)O.CCC(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)c[nH]3)CO,False
1774,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,OCCc1sc[n+](c1C)Cc1cnc(nc1N)C,False
1775,Oc1ccc(C(=O)C=Cc2ccccc2O)c(O)c1,Oc1ccc(c(c1)O)C(=O)C=Cc1ccccc1O,False
1776,c1cc(ccn1)c2ccncc2,n1ccc(cc1)c1ccncc1,False
1777,COC1CC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C6=CC(=O)OC6)OC(C)C1O,COC1CC(OC2CCC3(C(C2)(O)CCC2C3CCC3(C2(O)CCC3C2=CC(=O)OC2)C)C)OC(C1O)C,False
1778,Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1,Oc1ccc2c(c1)oc(=O)c1c2oc2c1ccc(c2)O,False
1779,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,False
1780,OC1CCCN2CC3CC(CN4CCCCC34)C12,OC1CCCN2C1C1CC(C2)C2N(C1)CCCC2,False
1781,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(cc1OC)Cc1nccc2c1cc(OC)c(c2)OC,False
1782,OCC1OC(Oc2ccccc2C=C/C(=O)O)C(O)C(O)C1O,OCC1OC(Oc2ccccc2C=CC(=O)O)C(C(C1O)O)O,False
1783,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,Oc1ccc(cc1)c1coc2c(c1=O)ccc(c2)O,False
